DPTO,MPIO,CODIGO_DE_LA_ARL,AÑO_DE_INFORME,MES_DE_INFORME,ACTIVEC,RELA_DEP,RELA_INDEP,PRESUACCIDETRASUCE,MUERTES_REPOR_AT,NUEVAPENSIOINVA_R_AT,NUEVAPENSIOINVA_R_EL,INCAPERMAPARCIAR_AT,INCAPERMAPARCIAR_EL
QUINDIO,ARMENIA,1423,2024,10,2016102,143,26,0,0,0,0,0,0
BOYACA,FIRAVITOBA,1423,2024,10,5711001,0,0,0,0,0,0,0,0
CESAR,VALLEDUPAR,1423,2024,10,2433001,1,0,0,0,0,0,0,0
ANTIOQUIA,YARUMAL,1423,2024,10,2104001,0,0,0,0,0,0,0,0
ANTIOQUIA,ENVIGADO,1423,2024,10,5161001,0,0,0,0,0,0,0,0
RISARALDA,PEREIRA,1423,2024,10,1473201,4,2,0,0,0,0,0,0
SANTANDER,GIRON,1423,2024,10,4181101,12,1,0,0,0,0,0,0
VICHADA,LA PRIMAVERA,1423,2024,10,1841201,97,139,1,1,1,0,0,0
SANTANDER,PIEDECUESTA,1423,2024,10,2032101,1,0,0,0,0,0,0,0
BOYACA,LA CAPILLA,1423,2024,10,2851101,0,0,0,0,0,0,0,0
BOYACA,SOTAQUIRA,1423,2024,10,2012701,2,0,0,0,0,0,0,0
N. DE SANTANDER,LOS PATIOS,1423,2024,10,4259302,0,0,0,0,0,0,0,0
CUNDINAMARCA,GUATAVITA,1423,2024,10,3360001,10,0,0,0,0,0,0,0
QUINDIO,QUIMBAYA,1423,2024,10,2472301,0,0,0,0,0,0,0,0
BOLIVAR,ARROYOHONDO,1423,2024,10,1829902,0,7,0,0,0,0,0,0
CUNDINAMARCA,GUASCA,1423,2024,10,5842302,2,0,0,0,0,0,0,0
ANTIOQUIA,SANTAFE DE ANTIOQUIA,1423,2024,10,5433001,0,0,0,0,0,0,0,0
ANTIOQUIA,SAN VICENTE,1423,2024,10,2012701,0,0,0,0,0,0,0,0
ANTIOQUIA,SABANETA,1423,2024,10,3105101,1,0,0,0,0,0,0,0
CUNDINAMARCA,FUSAGASUGA,1423,2024,10,1464201,0,0,0,0,0,0,0,0
META,PUERTO LOPEZ,1423,2024,10,1701001,0,3,0,0,0,0,0,0
ANTIOQUIA,GOMEZ PLATA,1423,2024,10,1462003,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,YUMBO,1423,2024,10,4275001,10,0,0,0,0,0,0,0
VAUPES,MITU,1423,2024,10,1823001,2,18,0,0,0,0,0,0
CAQUETA,SAN VICENTE DEL CAGUAN,1423,2024,10,2750001,28,2,0,0,0,0,0,0
CUNDINAMARCA,COTA,1423,2024,10,1475202,0,0,0,0,0,0,0,0
ANTIOQUIA,DON MATIAS,1423,2024,10,1477101,1,0,0,0,0,0,0,0
CAUCA,TIMBIO,1423,2024,10,3861001,15,37,0,0,0,0,0,0
LA GUAJIRA,MAICAO,1423,2024,10,1651301,0,0,0,0,0,0,0,0
LA GUAJIRA,DIBULLA,1423,2024,10,1949902,0,0,0,0,0,0,0,0
ANTIOQUIA,PEÐOL,1423,2024,10,2522101,4,0,0,0,0,0,0,0
CUNDINAMARCA,NILO,1423,2024,10,2472101,2,0,0,0,0,0,0,0
CESAR,EL PASO,1423,2024,10,2851101,54,0,0,0,0,0,0,0
ANTIOQUIA,MEDELLIN,1423,2024,10,4492301,749,5,2,2,2,0,0,0
ANTIOQUIA,SANTAFE DE ANTIOQUIA,1423,2024,10,1474101,0,0,0,0,0,0,0,0
SANTANDER,GIRON,1423,2024,10,3012501,7,0,0,0,0,0,0,0
HUILA,LA PLATA,1423,2024,10,1461002,14,0,0,0,0,0,0,0
CUNDINAMARCA,FUQUENE,1423,2024,10,2014102,8,0,0,0,0,0,0,0
BOYACA,SORACA,1423,2024,10,5422001,3,0,0,0,0,0,0,0
BOYACA,TUNJA,1423,2024,10,2522101,11,0,0,0,0,0,0,0
CAUCA,POPAYAN,1423,2024,10,1472902,37,0,0,0,0,0,0,0
NARIÑO,SAPUYES,1423,2024,10,3861001,3,49,0,0,0,0,0,0
CAUCA,CALDONO,1423,2024,10,1949901,0,0,0,0,0,0,0,0
CORDOBA,MONTERIA,1423,2024,10,3141002,0,0,0,0,0,0,0,0
NARIÑO,YACUANQUER,1423,2024,10,2011302,2,0,0,0,0,0,0,0
ANTIOQUIA,GIRARDOTA,1423,2024,10,2662101,2,0,0,0,0,0,0,0
CAUCA,POPAYAN,1423,2024,10,1461001,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,SAN PEDRO,1423,2024,10,1970001,2,0,0,0,0,0,0,0
SUCRE,CHALAN,1423,2024,10,1823001,0,1,0,0,0,0,0,0
ANTIOQUIA,EL SANTUARIO,1423,2024,10,1475202,1,0,0,0,0,0,0,0
NARIÑO,SAN ANDRES DE TUMACO,1423,2024,10,3331201,26,1,0,0,0,0,0,0
HUILA,SUAZA,1423,2024,10,1970001,4,1,0,0,0,0,0,0
CUNDINAMARCA,SESQUILE,1423,2024,10,1466401,1,0,0,0,0,0,0,0
ARAUCA,ARAUCA,1423,2024,10,1471901,19,0,0,0,0,0,0,0
QUINDIO,FILANDIA,1423,2024,10,2462001,0,0,0,0,0,0,0,0
CUNDINAMARCA,LA CALERA,1423,2024,10,1620101,0,0,0,0,0,0,0,0
MAGDALENA,FUNDACION,1423,2024,10,2011101,39,0,0,0,0,0,0,0
BOYACA,TUNJA,1423,2024,10,5421002,0,0,0,0,0,0,0,0
SUCRE,TOLU VIEJO,1423,2024,10,4239501,108,0,4,4,4,0,0,0
SANTANDER,SOCORRO,1423,2024,10,5422001,1,0,0,0,0,0,0,0
TOLIMA,IBAGUE,1423,2024,10,5869201,6,0,0,0,0,0,0,0
CAUCA,LA VEGA,1423,2024,10,3861001,25,4,0,0,0,0,0,0
VALLE DEL CAUCA,YOTOCO,1423,2024,10,1691001,1,0,0,0,0,0,0,0
PUTUMAYO,MOCOA,1423,2024,10,2591401,3,1,0,0,0,0,0,0
CUNDINAMARCA,SILVANIA,1423,2024,10,2014501,0,0,0,0,0,0,0,0
HUILA,NEIVA,1423,2024,10,4475901,11,0,0,0,0,0,0,0
ANTIOQUIA,SAN CARLOS,1423,2024,10,2451101,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,PALMIRA,1423,2024,10,1620901,0,0,0,0,0,0,0,0
SANTANDER,FLORIDABLANCA,1423,2024,10,3453001,4,0,0,0,0,0,0,0
PUTUMAYO,ORITO,1423,2024,10,1477301,10,0,0,0,0,0,0,0
GUAVIARE,SAN JOSE DEL GUAVIARE,1423,2024,10,2561201,6,0,0,0,0,0,0,0
CALDAS,PACORA,1423,2024,10,5016101,287,0,0,0,0,0,0,0
LA GUAJIRA,VILLANUEVA,1423,2024,10,3473101,3,0,0,0,0,0,0,0
CUNDINAMARCA,GUAYABAL DE SIQUIMA,1423,2024,10,2012301,0,0,0,0,0,0,0,0
CUNDINAMARCA,TOCANCIPA,1423,2024,10,4259302,0,0,0,0,0,0,0,0
SUCRE,SANTIAGO DE TOLU,1423,2024,10,2032101,0,0,0,0,0,0,0,0
ANTIOQUIA,GIRARDOTA,1423,2024,10,1749001,1,0,0,0,0,0,0,0
CASANARE,VILLANUEVA,1423,2024,10,3711001,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,BUENAVENTURA,1423,2024,10,3942001,0,0,0,0,0,0,0,0
PUTUMAYO,ORITO,1423,2024,10,5421002,210,17,1,1,1,0,0,0
HUILA,GARZON,1423,2024,10,2475201,3,2,0,0,0,0,0,0
HUILA,NEIVA,1423,2024,10,1454101,50,1,0,0,0,0,0,0
BOYACA,BELEN,1423,2024,10,4475201,0,0,0,0,0,0,0,0
BOLIVAR,TURBACO,1423,2024,10,2551101,3,0,0,0,0,0,0,0
VALLE DEL CAUCA,SEVILLA,1423,2024,10,1477301,14,0,0,0,0,0,0,0
VALLE DEL CAUCA,PALMIRA,1423,2024,10,2862102,6,7,0,0,0,0,0,0
BOYACA,SANTA MARIA,1423,2024,10,5331201,11,0,0,0,0,0,0,0
SANTANDER,PIEDECUESTA,1423,2024,10,3104001,1,0,0,0,0,0,0,0
N. DE SANTANDER,LA PLAYA,1423,2024,10,2016102,0,0,0,0,0,0,0,0
SANTANDER,PUERTO PARRA,1423,2024,10,1471101,2,0,0,0,0,0,0,0
ANTIOQUIA,MEDELLIN,1423,2024,10,2323003,0,0,0,0,0,0,0,0
TOLIMA,AMBALEMA,1423,2024,10,3131101,9,0,0,0,0,0,0,0
QUINDIO,LA TEBAIDA,1423,2024,10,2016102,0,0,0,0,0,0,0,0
CUNDINAMARCA,CAQUEZA,1423,2024,10,1471101,2,0,0,0,0,0,0,0
RISARALDA,PEREIRA,1423,2024,10,5072201,0,0,0,0,0,0,0,0
META,CABUYARO,1423,2024,10,1702001,349,0,1,1,1,0,0,0
HUILA,NEIVA,1423,2024,10,2472101,38,2,0,0,0,0,0,0
CORDOBA,PLANETA RICA,1423,2024,10,1475901,0,0,0,0,0,0,0,0
CESAR,VALLEDUPAR,1423,2024,10,3321001,4,1,0,0,0,0,0,0
CHOCO,ISTMINA,1423,2024,10,1731001,0,0,0,0,0,0,0,0
HUILA,NEIVA,1423,2024,10,3581901,17,0,0,0,0,0,0,0
VALLE DEL CAUCA,BUENAVENTURA,1423,2024,10,1749001,6,82,0,0,0,0,0,0
TOLIMA,IBAGUE,1423,2024,10,3202907,0,0,0,0,0,0,0,0
HUILA,ALGECIRAS,1423,2024,10,3108101,1,0,0,0,0,0,0,0
BOYACA,GARAGOA,1423,2024,10,2011301,1,0,0,0,0,0,0,0
CUNDINAMARCA,PACHO,1423,2024,10,1475202,0,0,0,0,0,0,0,0
LA GUAJIRA,MAICAO,1423,2024,10,1791101,0,0,0,0,0,0,0,0
CASANARE,PORE,1423,2024,10,3104002,4,0,0,0,0,0,0,0
ATLANTICO,BARRANQUILLA,1423,2024,10,3108101,156,11,0,0,0,0,0,0
BOLIVAR,CARTAGENA,1423,2024,10,1970001,1169,2,2,2,2,0,0,0
CESAR,CURUMANI,1423,2024,10,3611001,46,1,1,1,1,0,0,0
META,CASTILLA LA NUEVA,1423,2024,10,2011401,0,0,0,0,0,0,0,0
SANTANDER,VILLANUEVA,1423,2024,10,1881001,4,0,0,0,0,0,0,0
CUNDINAMARCA,CHIA,1423,2024,10,1702001,6,0,0,0,0,0,0,0
BOGOTA,"BOGOTA, D.C.",1423,2024,10,5433002,351,57,6,6,6,0,0,0
VALLE DEL CAUCA,JAMUNDI,1423,2024,10,1471901,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,PALMIRA,1423,2024,10,1466101,2,0,0,0,0,0,0,0
TOLIMA,IBAGUE,1423,2024,10,1141001,62,0,0,0,0,0,0,0
QUINDIO,MONTENEGRO,1423,2024,10,4532001,0,0,0,0,0,0,0,0
CUNDINAMARCA,AGUA DE DIOS,1423,2024,10,3360001,3,0,0,0,0,0,0,0
SANTANDER,PIEDECUESTA,1423,2024,10,5433004,0,0,0,0,0,0,0,0
CAUCA,POPAYAN,1423,2024,10,3108401,442,2,1,1,1,0,0,0
CAUCA,PURACE,1423,2024,10,5813001,0,0,0,0,0,0,0,0
PUTUMAYO,SANTIAGO,1423,2024,10,5431201,1,0,0,0,0,0,0,0
ARAUCA,ARAUCA,1423,2024,10,1631101,0,0,0,0,0,0,0,0
VICHADA,PUERTO CARREÑO,1423,2024,10,3360001,0,0,0,0,0,0,0,0
SUCRE,SINCELEJO,1423,2024,10,2466301,55,0,0,0,0,0,0,0
TOLIMA,ARMERO,1423,2024,10,2012801,75,0,1,1,1,0,0,0
ANTIOQUIA,ITAGUI,1423,2024,10,4331201,0,0,0,0,0,0,0,0
ANTIOQUIA,SAN LUIS,1423,2024,10,2551101,3,0,0,0,0,0,0,0
CALDAS,RIOSUCIO,1423,2024,10,2012301,6,0,0,0,0,0,0,0
TOLIMA,PLANADAS,1423,2024,10,2016303,3,1,0,0,0,0,0,0
VALLE DEL CAUCA,PRADERA,1423,2024,10,2016102,17,0,0,0,0,0,0,0
VICHADA,PUERTO CARREÑO,1423,2024,10,5411101,0,0,0,0,0,0,0,0
ANTIOQUIA,GIRARDOTA,1423,2024,10,2811001,0,0,0,0,0,0,0,0
ATLANTICO,BARRANQUILLA,1423,2024,10,1464502,146,1,1,1,1,0,0,0
PUTUMAYO,PUERTO CAICEDO,1423,2024,10,1949901,0,2,0,0,0,0,0,0
BOLIVAR,CARTAGENA,1423,2024,10,5231001,0,0,0,0,0,0,0,0
CAQUETA,FLORENCIA,1423,2024,10,3432201,0,0,0,0,0,0,0,0
CUNDINAMARCA,ANOLAIMA,1423,2024,10,2016102,9,0,0,0,0,0,0,0
CUNDINAMARCA,FUNZA,1423,2024,10,1454101,25,0,0,0,0,0,0,0
CUNDINAMARCA,GUADUAS,1423,2024,10,1561301,0,0,0,0,0,0,0,0
SUCRE,LOS PALMITOS,1423,2024,10,5711001,4,0,0,0,0,0,0,0
BOLIVAR,CARTAGENA,1423,2024,10,5429001,729,58,0,0,0,0,0,0
CORDOBA,TIERRALTA,1423,2024,10,1851301,3,0,0,0,0,0,0,0
CALDAS,SALAMINA,1423,2024,10,2851101,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,TORO,1423,2024,10,1841301,2,3,0,0,0,0,0,0
BOYACA,DUITAMA,1423,2024,10,3432201,4,0,0,0,0,0,0,0
BOYACA,TUTA,1423,2024,10,2014101,9,0,0,0,0,0,0,0
ANTIOQUIA,MEDELLIN,1423,2024,10,3492301,33,1,0,0,0,0,0,0
BOLIVAR,SANTA ROSA DEL SUR,1423,2024,10,2862201,1,0,0,0,0,0,0,0
RISARALDA,SANTA ROSA DE CABAL,1423,2024,10,1889001,1,4,0,0,0,0,0,0
CALDAS,PALESTINA,1423,2024,10,2853001,0,0,0,0,0,0,0,0
N. DE SANTANDER,CUCUTA,1423,2024,10,2202901,0,0,0,0,0,0,0,0
CORDOBA,SAHAGUN,1423,2024,10,1474201,23,0,0,0,0,0,0,0
N. DE SANTANDER,CUCUTA,1423,2024,10,1970002,2,0,0,0,0,0,0,0
BOYACA,SOGAMOSO,1423,2024,10,3152101,14,0,0,0,0,0,0,0
CUNDINAMARCA,SUBACHOQUE,1423,2024,10,2472101,0,0,0,0,0,0,0,0
CAQUETA,EL DONCELLO,1423,2024,10,2462001,0,0,0,0,0,0,0,0
ANTIOQUIA,CAÑASGORDAS,1423,2024,10,5842302,1,0,0,0,0,0,0,0
ANTIOQUIA,SAN ROQUE,1423,2024,10,1462003,0,0,0,0,0,0,0,0
CESAR,EL PASO,1423,2024,10,1829902,0,14,0,0,0,0,0,0
CAUCA,POPAYAN,1423,2024,10,2601001,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,PALMIRA,1423,2024,10,3282101,32,0,0,0,0,0,0,0
BOYACA,SAN PABLO DE BORBUR,1423,2024,10,2862101,11,2,0,0,0,0,0,0
ANTIOQUIA,DON MATIAS,1423,2024,10,2014501,0,0,0,0,0,0,0,0
PUTUMAYO,PUERTO ASIS,1423,2024,10,1466301,4,0,0,0,0,0,0,0
SUCRE,MORROA,1423,2024,10,1701001,1,0,0,0,0,0,0,0
META,SAN MARTIN,1423,2024,10,4492201,4,0,0,0,0,0,0,0
SUCRE,COVEÑAS,1423,2024,10,2563001,0,0,0,0,0,0,0,0
CESAR,EL PASO,1423,2024,10,1692001,0,0,0,0,0,0,0,0
BOYACA,SOGAMOSO,1423,2024,10,2602001,0,0,0,0,0,0,0,0
HUILA,RIVERA,1423,2024,10,4492301,17,0,0,0,0,0,0,0
ANTIOQUIA,SABANETA,1423,2024,10,2741001,0,0,0,0,0,0,0,0
CUNDINAMARCA,CHIA,1423,2024,10,3453001,12,0,0,0,0,0,0,0
CAUCA,TIMBIQUI,1423,2024,10,1829902,0,12,0,0,0,0,0,0
ANTIOQUIA,YONDO,1423,2024,10,3382101,0,0,0,0,0,0,0,0
LA GUAJIRA,BARRANCAS,1423,2024,10,4432101,0,0,0,0,0,0,0,0
ANTIOQUIA,RIONEGRO,1423,2024,10,4259901,5,0,0,0,0,0,0,0
TOLIMA,IBAGUE,1423,2024,10,2873001,23,0,0,0,0,0,0,0
CUNDINAMARCA,FUSAGASUGA,1423,2024,10,4492301,34,0,0,0,0,0,0,0
CUNDINAMARCA,TOCANCIPA,1423,2024,10,1471901,3,0,0,0,0,0,0,0
VALLE DEL CAUCA,CALI,1423,2024,10,4272001,2,0,0,0,0,0,0,0
ANTIOQUIA,ENVIGADO,1423,2024,10,5239601,0,0,0,0,0,0,0,0
NARIÑO,ALDANA,1423,2024,10,3466101,2,0,0,0,0,0,0,0
CUNDINAMARCA,FACATATIVA,1423,2024,10,2960301,6,0,0,0,0,0,0,0
CUNDINAMARCA,RICAURTE,1423,2024,10,3561101,4,1,0,0,0,0,0,0
BOGOTA,"BOGOTA, D.C.",1423,2024,10,2591401,43,0,0,0,0,0,0,0
SANTANDER,MATANZA,1423,2024,10,1479901,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,CARTAGO,1423,2024,10,1477402,8,0,0,0,0,0,0,0
CAQUETA,EL DONCELLO,1423,2024,10,2102001,2,3,0,0,0,0,0,0
SANTANDER,AGUADA,1423,2024,10,1970001,4,0,0,0,0,0,0,0
CUNDINAMARCA,FACATATIVA,1423,2024,10,3108201,0,0,0,0,0,0,0,0
ANTIOQUIA,MEDELLIN,1423,2024,10,3466501,2,0,0,0,0,0,0,0
N. DE SANTANDER,LOS PATIOS,1423,2024,10,3453001,4,0,0,0,0,0,0,0
CHOCO,QUIBDO,1423,2024,10,5439004,0,0,0,0,0,0,0,0
ARAUCA,TAME,1423,2024,10,1823001,25,39,0,0,0,0,0,0
META,BARRANCA DE UPIA,1423,2024,10,4432101,0,0,0,0,0,0,0,0
PUTUMAYO,ORITO,1423,2024,10,5061001,4,0,0,0,0,0,0,0
CALDAS,PACORA,1423,2024,10,2561201,3,0,0,0,0,0,0,0
CUNDINAMARCA,NIMAIMA,1423,2024,10,1949101,0,0,0,0,0,0,0,0
CUNDINAMARCA,FUSAGASUGA,1423,2024,10,3141002,0,1,0,0,0,0,0,0
RISARALDA,SANTA ROSA DE CABAL,1423,2024,10,1475202,0,0,0,0,0,0,0,0
GUAVIARE,SAN JOSE DEL GUAVIARE,1423,2024,10,1649901,4,0,0,0,0,0,0,0
SANTANDER,BUCARAMANGA,1423,2024,10,5201301,0,1,0,0,0,0,0,0
N. DE SANTANDER,VILLA DEL ROSARIO,1423,2024,10,4492301,7,0,0,0,0,0,0,0
CUNDINAMARCA,CHIA,1423,2024,10,1454101,2,0,0,0,0,0,0,0
CALDAS,VILLAMARIA,1423,2024,10,2462001,5,0,0,0,0,0,0,0
CUNDINAMARCA,PANDI,1423,2024,10,2853001,0,0,0,0,0,0,0,0
N. DE SANTANDER,OCAÑA,1423,2024,10,1466401,0,0,0,0,0,0,0,0
ATLANTICO,BARRANQUILLA,1423,2024,10,1711001,260,2,0,0,0,0,0,0
LA GUAJIRA,MANAURE,1423,2024,10,4492104,0,0,0,0,0,0,0,0
SUCRE,SAN JUAN DE BETULIA,1423,2024,10,1841201,56,1,0,0,0,0,0,0
ANTIOQUIA,EL SANTUARIO,1423,2024,10,2131301,0,0,0,0,0,0,0,0
ATLANTICO,BARRANQUILLA,1423,2024,10,5422001,10,13,0,0,0,0,0,0
GUAINIA,INIRIDA,1423,2024,10,1691001,0,0,0,0,0,0,0,0
CUNDINAMARCA,SOACHA,1423,2024,10,2932901,3,0,0,0,0,0,0,0
CESAR,AGUSTIN CODAZZI,1423,2024,10,2862201,5,0,0,0,0,0,0,0
TOLIMA,MARIQUITA,1423,2024,10,5429001,17,0,1,1,1,0,0,0
ANTIOQUIA,BARBOSA,1423,2024,10,3381101,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,BUENAVENTURA,1423,2024,10,1478101,0,0,0,0,0,0,0,0
SAN ANDRES,SAN ANDRES,1423,2024,10,2900201,1,0,0,0,0,0,0,0
ANTIOQUIA,MEDELLIN,1423,2024,10,2951101,165,11,1,1,1,0,0,0
MAGDALENA,ALGARROBO,1423,2024,10,2472101,2,0,0,0,0,0,0,0
NARIÑO,PASTO,1423,2024,10,1960901,0,0,0,0,0,0,0,0
SANTANDER,BUCARAMANGA,1423,2024,10,3265101,1,4,0,0,0,0,0,0
SANTANDER,SUCRE,1423,2024,10,1829902,0,1,0,0,0,0,0,0
BOGOTA,"BOGOTA, D.C.",1423,2024,10,1477401,407,5,1,1,1,0,0,0
CUNDINAMARCA,GUASCA,1423,2024,10,2011902,6,0,0,0,0,0,0,0
ANTIOQUIA,LA ESTRELLA,1423,2024,10,2461002,0,0,0,0,0,0,0,0
QUINDIO,CALARCA,1423,2024,10,2016102,16,0,0,0,0,0,0,0
BOYACA,TUNJA,1423,2024,10,2016101,6,3,0,0,0,0,0,0
CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,1423,2024,10,1477301,56,0,0,0,0,0,0,0
BOYACA,TUNJA,1423,2024,10,5051001,506,1,21,21,21,0,0,0
TOLIMA,PURIFICACION,1423,2024,10,2016101,5,0,0,0,0,0,0,0
CAQUETA,FLORENCIA,1423,2024,10,2014401,2,0,0,0,0,0,0,0
BOYACA,CHIQUINQUIRA,1423,2024,10,2012301,2,0,0,0,0,0,0,0
CALDAS,RIOSUCIO,1423,2024,10,4101101,21,0,0,0,0,0,0,0
NARIÑO,LEIVA,1423,2024,10,1852201,0,0,0,0,0,0,0,0
CASANARE,YOPAL,1423,2024,10,5390001,19,0,0,0,0,0,0,0
PUTUMAYO,PUERTO GUZMAN,1423,2024,10,3861001,19,192,0,0,0,0,0,0
ANTIOQUIA,ARBOLETES,1423,2024,10,2475201,0,0,0,0,0,0,0,0
RISARALDA,PEREIRA,1423,2024,10,1822001,950,0,0,0,0,0,0,0
BOYACA,TIBASOSA,1423,2024,10,5431202,0,0,0,0,0,0,0,0
CALDAS,PALESTINA,1423,2024,10,2016102,0,0,0,0,0,0,0,0
BOYACA,COPER,1423,2024,10,3861001,9,4,0,0,0,0,0,0
ARAUCA,ARAUCA,1423,2024,10,4531001,0,0,0,0,0,0,0,0
CUNDINAMARCA,VILLETA,1423,2024,10,3012501,0,0,0,0,0,0,0,0
ATLANTICO,SOLEDAD,1423,2024,10,3108401,2,0,0,0,0,0,0,0
BOYACA,CERINZA,1423,2024,10,1949101,1,0,0,0,0,0,0,0
TOLIMA,PLANADAS,1423,2024,10,1462003,3,0,0,0,0,0,0,0
ATLANTICO,SOLEDAD,1423,2024,10,1472901,6,0,0,0,0,0,0,0
HUILA,NEIVA,1423,2024,10,1702001,52,23,0,0,0,0,0,0
HUILA,NEIVA,1423,2024,10,1466401,8,0,0,0,0,0,0,0
CUNDINAMARCA,SIBATE,1423,2024,10,4452001,0,0,0,0,0,0,0,0
ANTIOQUIA,APARTADO,1423,2024,10,1463102,11,0,0,0,0,0,0,0
META,PUERTO GAITAN,1423,2024,10,5711001,68,0,0,0,0,0,0,0
VALLE DEL CAUCA,CANDELARIA,1423,2024,10,5432201,0,0,0,0,0,0,0,0
ANTIOQUIA,APARTADO,1423,2024,10,1749001,103,1,0,0,0,0,0,0
N. DE SANTANDER,VILLA DEL ROSARIO,1423,2024,10,1469001,0,0,0,0,0,0,0,0
CESAR,CURUMANI,1423,2024,10,4492301,7,0,0,0,0,0,0,0
ANTIOQUIA,ITAGUI,1423,2024,10,1791101,4,0,0,0,0,0,0,0
ANTIOQUIA,YONDO,1423,2024,10,2862101,95,0,0,0,0,0,0,0
SANTANDER,PUERTO WILCHES,1423,2024,10,4502101,0,0,0,0,0,0,0,0
SANTANDER,BARBOSA,1423,2024,10,5432901,3,0,0,0,0,0,0,0
LA GUAJIRA,BARRANCAS,1423,2024,10,2466301,13,0,0,0,0,0,0,0
META,VILLAVICENCIO,1423,2024,10,1479201,7,0,0,0,0,0,0,0
ANTIOQUIA,CAMPAMENTO,1423,2024,10,1949101,13,0,0,0,0,0,0,0
LA GUAJIRA,RIOHACHA,1423,2024,10,1681001,19,1,0,0,0,0,0,0
ANTIOQUIA,GUARNE,1423,2024,10,2477401,4,0,0,0,0,0,0,0
ANTIOQUIA,MACEO,1423,2024,10,2475201,3,0,0,0,0,0,0,0
CAQUETA,LA MONTAÑITA,1423,2024,10,3360001,11,1,0,0,0,0,0,0
ANTIOQUIA,MEDELLIN,1423,2024,10,1661901,98,13,0,0,0,0,0,0
BOLIVAR,CARTAGENA,1423,2024,10,2461001,9,0,1,1,1,0,0,0
HUILA,NEIVA,1423,2024,10,3292002,3,0,0,0,0,0,0,0
SANTANDER,MALAGA,1423,2024,10,1476101,5,0,0,0,0,0,0,0
BOGOTA,"BOGOTA, D.C.",1423,2024,10,2592001,217,390,0,0,0,0,0,0
BOLIVAR,TALAIGUA NUEVO,1423,2024,10,5411101,0,2,0,0,0,0,0,0
SUCRE,SAMPUES,1423,2024,10,2721001,0,0,0,0,0,0,0,0
CALDAS,MANIZALES,1423,2024,10,2619001,14,1,0,0,0,0,0,0
CUNDINAMARCA,COTA,1423,2024,10,5431202,0,0,0,0,0,0,0,0
MAGDALENA,ARACATACA,1423,2024,10,1889001,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,GUADALAJARA DE BUGA,1423,2024,10,1642401,9,0,0,0,0,0,0,0
META,ACACIAS,1423,2024,10,2563001,0,0,0,0,0,0,0,0
ANTIOQUIA,SABANETA,1423,2024,10,3581901,0,0,0,0,0,0,0,0
MAGDALENA,ARACATACA,1423,2024,10,2012602,0,0,0,0,0,0,0,0
ANTIOQUIA,ITAGUI,1423,2024,10,1661401,0,0,0,0,0,0,0,0
BOYACA,SOTAQUIRA,1423,2024,10,3104001,1,0,0,0,0,0,0,0
SANTANDER,BARRANCABERMEJA,1423,2024,10,4492104,0,0,0,0,0,0,0,0
CUNDINAMARCA,GRANADA,1423,2024,10,2853001,92,0,0,0,0,0,0,0
BOYACA,PAIPA,1423,2024,10,3202201,0,0,0,0,0,0,0,0
CASANARE,AGUAZUL,1423,2024,10,5869201,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,TORO,1423,2024,10,2472301,4,0,0,0,0,0,0,0
VALLE DEL CAUCA,TULUA,1423,2024,10,3331201,4,0,0,0,0,0,0,0
ANTIOQUIA,BELLO,1423,2024,10,2014401,34,0,0,0,0,0,0,0
BOLIVAR,SAN JACINTO,1423,2024,10,5411101,0,0,0,0,0,0,0,0
ATLANTICO,PUERTO COLOMBIA,1423,2024,10,2741001,47,0,0,0,0,0,0,0
CUNDINAMARCA,MOSQUERA,1423,2024,10,2821101,6,0,0,0,0,0,0,0
TOLIMA,IBAGUE,1423,2024,10,1970001,710,1,3,3,3,0,0,0
LA GUAJIRA,RIOHACHA,1423,2024,10,2553001,5,0,0,0,0,0,0,0
CUNDINAMARCA,QUIPILE,1423,2024,10,2012101,1,0,0,0,0,0,0,0
ANTIOQUIA,EL CARMEN DE VIBORAL,1423,2024,10,2012101,0,0,0,0,0,0,0,0
QUINDIO,SALENTO,1423,2024,10,3561201,14,0,0,0,0,0,0,0
VALLE DEL CAUCA,CALI,1423,2024,10,3931201,250,26,2,2,2,0,0,0
PUTUMAYO,SIBUNDOY,1423,2024,10,3432201,0,0,0,0,0,0,0,0
CUNDINAMARCA,TENJO,1423,2024,10,2862201,0,0,0,0,0,0,0,0
ATLANTICO,CAMPO DE LA CRUZ,1423,2024,10,2104001,4,0,0,0,0,0,0,0
PUTUMAYO,VILLAGARZON,1423,2024,10,3551101,1,0,0,0,0,0,0,0
BOYACA,IZA,1423,2024,10,2015001,0,0,0,0,0,0,0,0
ARAUCA,ARAUQUITA,1423,2024,10,3711001,10,7,0,0,0,0,0,0
ANTIOQUIA,LA CEJA,1423,2024,10,2741001,0,0,0,0,0,0,0,0
